STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/28/2017,,,,,0,",,7,0700",0,",,7",0,",,7",43,",,7",9,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/29/2017,,,,,0,",,7,0700",0,",,7",0,",,7",50,",,7",21,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/30/2017,,,,,0,",,7,0700",0,",,7",0,",,7",63,",,7",24,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,1/31/2017,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",31,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/1/2017,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",23,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/2/2017,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",32,",,7",19,",,7",20,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/3/2017,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",25,",,7",13,",,7",15,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/4/2017,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",45,",,7",15,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/5/2017,,,,,0,",,7,0700",0,",,7",0,",,7",62,",,7",28,",,7",29,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/6/2017,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",29,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/7/2017,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",31,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/8/2017,,,,,0,",,7,0700",0,",,7",0,",,7",66,",,7",35,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/9/2017,,,,,0,",,7,0700",0,",,7",0,",,7",61,",,7",36,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/10/2017,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",36,",,7",60,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/13/2017,,,,,0,",,7,0700",0,",,7",0,",,7",52,Ian,29,Ian,,
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/14/2017,,,,,0,",,7,0700",0,",,7",0,",,7",48,",,7",22,",,7",22,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/15/2017,,,,,0,",,7,0700",0,",,7",0,",,7",50,",,7",22,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/16/2017,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",24,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/17/2017,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",30,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/18/2017,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",30,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/19/2017,,,,,0,",,7,0700",0,",,7",0,",,7",66,",,7",36,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/20/2017,,,,,0,",,7,0700",0,",,7",0,",,7",63,",,7",39,",,7",42,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/21/2017,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",40,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/22/2017,,,,,0,",,7,0700",0,",,7",0,",,7",75,",,7",36,",,7",37,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/23/2017,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",20,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/24/2017,,,,,0.07,",,7,0700",0.2,",,7",0,"T,,7",34,",,7",13,",,7",15,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/25/2017,,,,,0,"T,,7,0700",0,"T,,7",0,"T,,7",26,",,7",11,",,7",16,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/26/2017,,,,,0,",,7,0700",0,",,7",0,",,7",40,",,7",16,",,7",17,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/27/2017,,,,,0,",,7,0700",0,",,7",0,",,7",46,",,7",14,",,7",14,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,2/28/2017,,,,,0,",,7,0700",0,",,7",0,",,7",60,",,7",14,",,7",24,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/1/2017,,,,,0,"T,,7,0700",0,"T,,7",0,",,7",41,",,7",16,",,7",23,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/2/2017,,,,,0,",,7,0700",0,",,7",0,",,7",51,",,7",19,",,7",19,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/3/2017,,,,,0,",,7,0700",0,",,7",0,",,7",55,",,7",19,",,7",28,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/4/2017,,,,,0,",,7,0700",0,",,7",0,",,7",65,",,7",28,",,7",28,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/5/2017,,,,,0,",,7,0700",0,",,7",0,",,7",74,",,7",28,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/6/2017,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",39,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/7/2017,,,,,0,",,7,0700",0,",,7",0,",,7",46,",,7",17,",,7",21,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/8/2017,,,,,0,",,7,0700",0,",,7",0,",,7",57,",,7",21,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/9/2017,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",31,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/10/2017,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",25,",,7",25,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/11/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",67,",,7",25,",,7",43,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/12/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",55,",,7",33,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/13/2017,,,,,0,",,7,0700",0,",,7",0,",,7",62,",,7",27,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/14/2017,,,,,0,",,7,0700",0,",,7",0,",,7",61,",,7",27,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/15/2017,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",36,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/16/2017,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",37,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/17/2017,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",39,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/18/2017,,,,,0,",,7,0700",0,",,7",0,",,7",73,",,7",38,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/19/2017,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",38,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/20/2017,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",48,",,7",51,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/21/2017,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",38,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/22/2017,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",35,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/23/2017,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",35,",,7",42,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/24/2017,,,,,0.49,",,7,0700",0,"T,,7",0,",,7",78,",,7",30,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/25/2017,,,,,0.02,",,7,0700",0,",,7",0,",,7",54,",,7",31,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/26/2017,,,,,0,",,7,0700",0,",,7",0,",,7",68,",,7",31,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/27/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",54,",,7",32,",,7",32,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/28/2017,,,,,0.02,",,7,0700",0,",,7",0,",,7",67,",,7",32,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/29/2017,,,,,0.1,",,7,0700",0,",,7",0,",,7",48,",,7",31,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/30/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",59,",,7",32,",,7",32,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,3/31/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",71,",,7",32,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/1/2017,,,,,0.28,",,7,0700",0,"T,,7",0,",,7",50,",,7",35,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/2/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",43,",,7",30,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/3/2017,,,,,0.11,",,7,0700",0,",,7",0,",,7",65,",,7",30,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/4/2017,,,,,0.42,",,7,0700",1.6,",,7",2,",,7",61,",,7",26,",,7",26,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/5/2017,,,,,0.27,",,7,0700",0.5,",,7",0,"T,,7",42,",,7",23,",,7",23,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/6/2017,,,,,0,",,7,0700",0,",,7",0,",,7",58,",,7",23,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/7/2017,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",30,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/8/2017,,,,,0,",,7,0700",0,",,7",0,",,7",77,",,7",40,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/9/2017,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",43,",,7",44,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/10/2017,,,,,0,",,7,0700",0,",,7",0,",,7",63,",,7",32,",,7",32,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/11/2017,,,,,0,",,7,0700",0,",,7",0,",,7",62,",,7",30,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/12/2017,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",29,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/13/2017,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",35,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/14/2017,,,,,0,",,7,0700",0,",,7",0,",,7",82,",,7",40,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/15/2017,,,,,0,",,7,0700",0,",,7",0,",,7",74,",,7",44,",,7",44,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/16/2017,,,,,0,",,7,0700",0,",,7",0,",,7",70,",,7",41,",,7",43,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/17/2017,,,,,0,",,7,0700",0,",,7",0,",,7",77,",,7",39,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/18/2017,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",39,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/19/2017,,,,,0,",,7,0700",0,",,7",0,",,7",82,",,7",42,",,7",43,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/20/2017,,,,,0,",,7,0700",0,",,7",0,",,7",74,",,7",38,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/21/2017,,,,,0.16,",,7,0700",0,",,7",0,",,7",67,",,7",34,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/22/2017,,,,,0.06,",,7,0700",0,",,7",0,",,7",52,",,7",35,",,7",38,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/23/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",59,",,7",38,",,7",41,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/24/2017,,,,,0,",,7,0700",0,",,7",0,",,7",80,",,7",41,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/25/2017,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",37,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/26/2017,,,,,0.07,",,7,0700",0,",,7",0,",,7",65,",,7",27,",,7",27,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/27/2017,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",27,",,7",37,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/28/2017,,,,,0,",,7,0700",0,",,7",0,",,7",58,",,7",31,",,7",31,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/29/2017,,,,,0.44,",,7,0700",3.5,",,7",3,",,7",55,",,7",30,",,7",30,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,4/30/2017,,,,,0.23,",,7,0700",1.8,",,7",5,",,7",33,",,7",21,",,7",22,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/1/2017,,,,,0,",,7,0700",0,",,7",0,",,7",62,",,7",22,",,7",35,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/2/2017,,,,,0,",,7,0700",0,",,7",0,",,7",69,",,7",35,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/3/2017,,,,,0.19,",,7,0700",0,",,7",0,",,7",67,",,7",34,",,7",34,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/4/2017,,,,,0.15,",,7,0700",0,",,7",0,",,7",56,",,7",32,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/5/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",74,",,7",33,",,7",44,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/6/2017,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",44,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/7/2017,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",54,",,7",64,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/8/2017,,,,,0.21,",,7,0700",0,",,7",0,",,7",81,",,7",44,",,7",44,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/9/2017,,,,,1.23,",,7,0700",0,",,7",0,",,7",71,",,7",41,",,7",45,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/10/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",67,",,7",45,",,7",47,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/11/2017,,,,,0.29,",,7,0700",0,",,7",0,",,7",56,",,7",41,",,7",41,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/12/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",67,",,7",41,",,7",43,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/13/2017,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",43,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/14/2017,,,,,0,",,7,0700",0,",,7",0,",,7",89,",,7",50,",,7",52,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/15/2017,,,,,0,",,7,0700",0,",,7",0,",,7",77,",,7",48,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/16/2017,,,,,0,",,7,0700",0,",,7",0,",,7",79,",,7",46,",,7",47,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/17/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",75,",,7",39,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/18/2017,,,,,0.88,",,7,0700",0,",,7",0,",,7",75,",,7",33,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/19/2017,,,,,0.72,",,7,0700",0,",,7",0,",,7",33,",,7",30,",,7",33,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/20/2017,,,,,0.01,",,7,0700",0,",,7",0,",,7",42,",,7",32,",,7",36,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/21/2017,,,,,0,",,7,0700",0,",,7",0,",,7",64,",,7",36,",,7",46,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/22/2017,,,,,0.17,",,7,0700",0,",,7",0,",,7",71,",,7",40,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/23/2017,,,,,0.21,",,7,0700",0,",,7",0,",,7",71,",,7",35,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/24/2017,,,,,0,"T,,7,0700",0,",,7",0,",,7",64,",,7",37,",,7",40,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/25/2017,,,,,0,",,7,0700",0,",,7",0,",,7",78,",,7",38,",,7",53,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/26/2017,,,,,0.24,",,7,0700",0,",,7",0,",,7",81,",,7",42,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/27/2017,,,,,0.03,",,7,0700",0,",,7",0,",,7",73,",,7",46,",,7",47,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/28/2017,,,,,0.31,",,7,0700",0,",,7",0,",,7",59,",,7",39,",,7",39,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/29/2017,,,,,0,",,7,0700",0,",,7",0,",,7",74,",,7",39,",,7",48,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/30/2017,,,,,0,",,7,0700",0,",,7",0,",,7",72,",,7",43,",,7",43,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,5/31/2017,,,,,0.04,",,7,0700",0,",,7",0,",,7",80,",,7",43,",,7",47,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/1/2017,,,,,0,",,7,0700",0,",,7",0,",,7",82,",,7",47,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/2/2017,,,,,0.03,",,7,0700",0,",,7",0,",,7",84,",,7",48,",,7",53,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/3/2017,,,,,0.13,",,7,0700",0,",,7",0,",,7",78,",,7",50,",,7",50,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/4/2017,,,,,0,",,7,0700",0,",,7",0,",,7",77,",,7",46,",,7",52,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/5/2017,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",52,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/6/2017,,,,,0,",,7,0700",0,",,7",0,",,7",86,",,7",53,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/7/2017,,,,,0.05,",,7,0700",0,",,7",0,",,7",81,",,7",49,",,7",53,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/8/2017,,,,,0.02,",,7,0700",0,",,7",0,",,7",88,",,7",53,",,7",54,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/9/2017,,,,,0,",,7,0700",0,",,7",0,",,7",90,",,7",51,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/10/2017,,,,,0,",,7,0700",0,",,7",0,",,7",94,",,7",55,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/11/2017,,,,,0,",,7,0700",0,",,7",0,",,7",100,",,7",59,",,7",59,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/12/2017,,,,,0,",,7,0700",0,",,7",0,",,7",81,",,7",55,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/13/2017,,,,,0,",,7,0700",0,",,7",0,",,7",98,",,7",52,",,7",52,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/14/2017,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",48,",,7",49,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/15/2017,,,,,0,",,7,0700",0,",,7",0,",,7",91,",,7",49,",,7",55,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/16/2017,,,,,0,",,7,0700",0,",,7",0,",,7",93,",,7",55,",,7",57,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/17/2017,,,,,0,",,7,0700",0,",,7",0,",,7",97,",,7",57,",,7",63,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/18/2017,,,,,0,",,7,0700",0,",,7",0,",,7",85,",,7",60,",,7",64,",,7,0700"
USC00052223,"DENVER WATER DEPARTMENT, CO US",39.7294,-105.0083,1593.5,6/19/2017,,,,,0,",,7,0700",0,",,7",0,",,7",87,",,7",55,",,7",56,",,7,0700"
